Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-04-29,RELIANCE,EQ,1997.3,2022.9,2044.5,2007.3,2020.0,2024.05,2024.21,8035915,1626633942825000.0,213153,2834103,0.3527
2021-04-30,RELIANCE,EQ,2024.05,2008.5,2036.0,1987.55,1995.9,1994.5,2010.2,9150974,1839532117509999.8,288687,3902504,0.4265
2021-05-03,RELIANCE,EQ,1994.5,1966.0,1979.0,1943.1,1956.0,1959.05,1958.46,10909942,2136663946915000.2,343806,3800598,0.34840000000000004
2021-05-04,RELIANCE,EQ,1959.05,1950.0,1967.8,1911.0,1918.0,1916.6,1935.83,10083693,1952033040615000.2,325798,4435071,0.43979999999999997
2021-05-05,RELIANCE,EQ,1916.6,1923.35,1938.5,1908.05,1921.5,1920.1,1923.26,5719649,1100036396929999.9,190990,1762417,0.3081
2021-05-06,RELIANCE,EQ,1920.1,1921.85,1935.0,1906.6,1932.0,1931.0,1920.95,6749281,1296501970885000.0,221666,2830835,0.4194
2021-05-07,RELIANCE,EQ,1931.0,1937.75,1955.65,1926.0,1926.8,1931.75,1940.01,5671163,1100213052915000.0,188670,2418447,0.4264
2021-05-10,RELIANCE,EQ,1931.75,1939.0,1946.8,1920.95,1927.1,1926.2,1932.02,6433879,1243036110665000.0,197986,2996697,0.4658
2021-05-11,RELIANCE,EQ,1926.2,1915.0,1938.55,1910.0,1933.9,1933.15,1929.4,6220217,1200128865420000.0,175976,3035544,0.488
2021-05-12,RELIANCE,EQ,1933.15,1930.1,1932.9,1907.0,1913.05,1913.15,1915.34,6081627,1164838036200000.0,212378,2760797,0.454
2021-05-14,RELIANCE,EQ,1913.15,1928.05,1942.0,1906.0,1937.0,1937.3,1925.2,6134079,1180931172755000.0,227142,2202511,0.3591
2021-05-17,RELIANCE,EQ,1937.3,1937.3,1963.45,1930.4,1958.85,1960.35,1950.25,5479424,1068626780629999.9,164252,2006899,0.3663
2021-05-18,RELIANCE,EQ,1960.35,1981.0,2002.6,1972.5,1986.0,1987.95,1987.92,5567958,1106868225850000.0,184906,1952871,0.3507
2021-05-19,RELIANCE,EQ,1987.95,1980.0,2016.45,1972.0,1993.0,1997.05,1998.55,7530294,1504967772140000.0,198257,2310132,0.3068
2021-05-20,RELIANCE,EQ,1997.05,1997.9,2010.9,1981.0,1982.0,1985.4,1991.75,5271497,1049952748965000.0,158144,2175806,0.41270000000000007
2021-05-21,RELIANCE,EQ,1985.4,1992.0,2009.6,1986.0,1999.6,2002.55,1999.87,4977555,995444199229999.9,182141,1909912,0.3837
2021-05-24,RELIANCE,EQ,2002.55,2008.0,2009.8,1982.0,1985.05,1985.65,1994.09,3946636,786993669465000.0,130059,1599399,0.4053
2021-05-25,RELIANCE,EQ,1985.65,1996.4,1997.0,1960.0,1964.0,1963.15,1974.34,6821015,1346697607140000.0,208558,4040447,0.5924
2021-05-26,RELIANCE,EQ,1963.15,1975.0,1979.5,1965.3,1967.0,1970.05,1972.33,3452113,680870090860000.0,118469,1452399,0.4207
2021-05-27,RELIANCE,EQ,1970.05,1970.3,1993.0,1962.25,1990.0,1976.1,1977.57,12377100,2447658808035000.0,219255,7857043,0.6348
2021-05-28,RELIANCE,EQ,1976.1,1990.0,2105.0,1990.0,2094.45,2094.8,2067.42,26060864,5387879158965000.0,642384,7383808,0.2833
2021-05-31,RELIANCE,EQ,2094.8,2102.0,2191.7,2085.05,2153.5,2160.3,2154.29,27285782,5878142157865000.0,624166,7125331,0.2611
2021-06-01,RELIANCE,EQ,2160.3,2166.0,2202.0,2146.5,2164.3,2168.9,2176.52,12928379,2813889260900000.0,390299,3398513,0.2629
2021-06-02,RELIANCE,EQ,2168.9,2157.0,2209.5,2157.0,2207.0,2201.25,2178.64,11366816,2476418758475000.0,258490,5460571,0.4804
2021-06-03,RELIANCE,EQ,2201.25,2221.0,2250.0,2196.1,2208.0,2209.65,2221.49,11064116,2457887832280000.0,341728,3241763,0.29300000000000004
2021-06-04,RELIANCE,EQ,2209.65,2214.8,2216.45,2184.25,2186.9,2190.5,2197.67,6677278,1467447422595000.0,219435,2770956,0.41500000000000004
2021-06-07,RELIANCE,EQ,2190.5,2202.0,2242.0,2185.0,2225.05,2227.4,2214.78,7539326,1669795878150000.0,227808,2439654,0.3236
2021-06-08,RELIANCE,EQ,2227.4,2226.6,2227.15,2198.15,2211.5,2214.6,2213.34,4464889,988233230585000.0,147771,1548468,0.3468
2021-06-09,RELIANCE,EQ,2214.6,2219.0,2221.0,2157.95,2178.0,2175.0,2189.57,5265326,1152880333615000.0,167739,1817182,0.34509999999999996
2021-06-10,RELIANCE,EQ,2175.0,2193.4,2230.0,2177.55,2184.8,2183.0,2199.39,6532832,1436827285515000.0,215752,1927662,0.29510000000000003
2021-06-11,RELIANCE,EQ,2183.0,2182.9,2228.0,2180.1,2215.8,2213.15,2214.24,6351520,1406381759510000.0,226319,1955394,0.3079
2021-06-14,RELIANCE,EQ,2213.15,2215.0,2258.25,2195.05,2245.0,2244.9,2232.14,9383416,2094509779490000.2,284426,2698433,0.2876
2021-06-15,RELIANCE,EQ,2244.9,2261.0,2274.9,2240.3,2244.0,2250.0,2257.44,7002898,1580861110025000.0,215805,2501188,0.3572
2021-06-16,RELIANCE,EQ,2250.0,2244.9,2247.05,2205.85,2209.55,2211.6,2223.78,4982975,1108104710715000.0,163887,1901607,0.3816
2021-06-17,RELIANCE,EQ,2211.6,2200.0,2235.0,2179.9,2214.15,2215.65,2212.43,7266765,1607717656255000.0,225832,2716466,0.3738
2021-06-18,RELIANCE,EQ,2215.65,2225.5,2235.0,2184.35,2224.15,2225.65,2216.48,13553801,3004172515995000.0,221167,6806773,0.5022
2021-06-21,RELIANCE,EQ,2225.65,2203.5,2247.5,2200.15,2238.95,2237.25,2225.6,5624044,1251685229150000.0,180220,1583246,0.2815
2021-06-22,RELIANCE,EQ,2237.25,2254.0,2261.0,2219.35,2225.0,2225.75,2245.45,5940386,1333886084710000.0,180362,2507156,0.42210000000000003
2021-06-23,RELIANCE,EQ,2225.75,2250.0,2250.6,2201.7,2208.15,2205.35,2217.44,7685796,1704276222855000.0,214835,3994464,0.5197
2021-06-24,RELIANCE,EQ,2205.35,2206.85,2214.6,2140.0,2147.8,2153.5,2174.85,42209687,9179980463260000.0,755278,15742153,0.373
2021-06-25,RELIANCE,EQ,2153.5,2153.5,2153.5,2081.1,2104.5,2104.45,2106.02,25546334,5380107704015000.0,629847,9894247,0.3873
2021-06-28,RELIANCE,EQ,2104.45,2122.0,2126.5,2081.0,2089.0,2086.0,2100.31,9357852,1965437982809999.8,286857,4383331,0.46840000000000004
2021-06-29,RELIANCE,EQ,2086.0,2089.5,2109.0,2084.1,2090.0,2087.8,2091.92,12526981,2620545648280000.0,267376,6733274,0.5375
2021-06-30,RELIANCE,EQ,2087.8,2096.25,2122.65,2091.05,2112.0,2110.65,2107.86,9120556,1922488142509999.8,251722,4591548,0.5034000000000001
2021-07-01,RELIANCE,EQ,2110.65,2118.0,2123.15,2095.0,2101.5,2097.95,2109.37,5784627,1220190789330000.0,196897,2924644,0.5056
2021-07-02,RELIANCE,EQ,2097.95,2097.0,2132.9,2092.95,2131.55,2129.05,2120.31,6500973,1378407472620000.0,187794,3363482,0.5174000000000001
2021-07-05,RELIANCE,EQ,2129.05,2136.45,2153.55,2131.5,2150.0,2150.2,2145.57,5400604,1158734889660000.0,175055,3073627,0.5690999999999999
2021-07-06,RELIANCE,EQ,2150.2,2144.95,2148.9,2120.2,2127.85,2124.8,2136.74,4647361,993022431145000.1,125408,2476450,0.5329
2021-07-07,RELIANCE,EQ,2124.8,2127.75,2127.75,2098.0,2112.0,2110.05,2109.85,4824931,1017987555654999.9,227151,2480476,0.5141
2021-07-08,RELIANCE,EQ,2110.05,2116.95,2116.95,2081.0,2091.0,2092.6,2097.58,5162088,1082789714235000.0,223120,2689326,0.521
2021-07-09,RELIANCE,EQ,2092.6,2088.0,2091.7,2066.1,2071.95,2071.2,2074.82,4170886,865381844175000.0,169203,2009477,0.4818
2021-07-12,RELIANCE,EQ,2071.2,2079.75,2101.5,2074.5,2081.95,2084.1,2088.16,3962111,827350730550000.0,140597,1592814,0.402
2021-07-13,RELIANCE,EQ,2084.1,2100.0,2103.05,2088.05,2099.0,2099.7,2097.12,3099956,650098105055000.0,106030,1601381,0.5166
2021-07-14,RELIANCE,EQ,2099.7,2100.35,2106.85,2081.25,2083.55,2086.0,2090.03,3937768,823006462200000.0,169306,2134737,0.5421
2021-07-15,RELIANCE,EQ,2086.0,2095.0,2095.0,2078.5,2080.75,2082.35,2086.62,4360415,909855027454999.9,148981,2715754,0.6228
2021-07-16,RELIANCE,EQ,2082.35,2087.75,2114.75,2087.6,2110.0,2112.4,2104.6,4074206,857456919450000.0,126660,1881604,0.4618
2021-07-19,RELIANCE,EQ,2112.4,2100.0,2124.0,2092.25,2097.95,2098.95,2108.57,3855577,812976337795000.0,129037,1752416,0.4545
2021-07-20,RELIANCE,EQ,2098.95,2099.5,2108.0,2084.0,2089.95,2093.8,2097.18,3111185,652471878300000.0,105619,1089396,0.3502
2021-07-22,RELIANCE,EQ,2093.8,2119.0,2123.9,2098.15,2121.5,2120.7,2111.6,3679260,776911002990000.0,133510,1995464,0.5424
2021-07-23,RELIANCE,EQ,2120.7,2134.45,2134.45,2102.05,2104.0,2105.7,2119.06,4585938,971788550110000.0,143981,2219555,0.484
2021-07-26,RELIANCE,EQ,2105.7,2108.0,2121.0,2071.1,2073.9,2076.85,2092.34,5717830,1196362319615000.0,193266,2229836,0.39
2021-07-27,RELIANCE,EQ,2076.85,2076.8,2083.7,2042.0,2054.0,2055.0,2062.0,4995516,1030073694235000.0,196342,2415095,0.48350000000000004
2021-07-28,RELIANCE,EQ,2055.0,2058.0,2058.0,2016.25,2035.0,2037.35,2033.86,5952355,1210624143645000.0,222240,3270667,0.5495
2021-07-29,RELIANCE,EQ,2037.35,2054.0,2074.4,2043.4,2054.3,2053.25,2057.2,6352886,1306914042740000.0,203791,3910056,0.6154999999999999
2021-07-30,RELIANCE,EQ,2053.25,2058.0,2067.95,2031.1,2037.0,2035.3,2049.03,5238304,1073344460454999.9,158088,3003800,0.5734
2021-08-02,RELIANCE,EQ,2035.3,2054.3,2079.4,2041.15,2068.5,2072.5,2067.46,5041934,1042402079565000.0,164715,2991501,0.5933
2021-08-03,RELIANCE,EQ,2072.5,2090.0,2091.0,2064.2,2090.0,2087.75,2078.84,5453682,1133733562650000.0,137882,2965050,0.5437
2021-08-04,RELIANCE,EQ,2087.75,2094.4,2114.0,2087.0,2105.0,2103.75,2103.18,6077861,1278282170295000.0,188340,3542035,0.5828
2021-08-05,RELIANCE,EQ,2103.75,2114.3,2154.8,2104.25,2131.0,2134.25,2127.24,9807831,2086363848534999.8,249218,4572290,0.4662
2021-08-06,RELIANCE,EQ,2134.25,2129.95,2146.95,2078.75,2090.0,2089.05,2101.07,7670583,1611639992215000.0,225682,3217925,0.41950000000000004
2021-08-09,RELIANCE,EQ,2089.05,2081.0,2089.8,2066.5,2078.5,2077.15,2075.98,3458546,717987328645000.0,147892,1588798,0.4594
2021-08-10,RELIANCE,EQ,2077.15,2082.0,2113.0,2073.75,2085.0,2088.05,2095.18,5500708,1152496057540000.0,171235,2144258,0.3898
2021-08-11,RELIANCE,EQ,2088.05,2096.95,2120.0,2083.4,2115.0,2117.3,2103.58,4238859,891679468295000.1,138291,2089484,0.4929
2021-08-12,RELIANCE,EQ,2117.3,2124.9,2126.2,2105.0,2109.8,2110.5,2115.11,3755507,794332610005000.0,114345,1900505,0.5061
2021-08-13,RELIANCE,EQ,2110.5,2117.3,2149.9,2108.95,2143.0,2145.65,2132.45,5898384,1257802778410000.0,187810,3269124,0.5542
2021-08-16,RELIANCE,EQ,2145.65,2149.35,2203.0,2128.15,2169.0,2173.5,2177.41,10123204,2204234343170000.0,290119,4185061,0.41340000000000005
2021-08-17,RELIANCE,EQ,2173.5,2168.85,2185.2,2147.85,2163.0,2164.25,2167.16,5841743,1265998699425000.0,190350,3057597,0.5234000000000001
2021-08-18,RELIANCE,EQ,2164.25,2174.0,2186.8,2152.6,2168.0,2172.65,2170.19,4650008,1009141405270000.1,146613,2287876,0.49200000000000005
2021-08-20,RELIANCE,EQ,2172.65,2143.0,2172.0,2137.0,2140.1,2148.25,2155.63,4350228,937750260190000.0,147112,1877339,0.4315
2021-08-23,RELIANCE,EQ,2148.25,2174.0,2174.0,2132.3,2161.15,2162.35,2156.97,4547802,980945449065000.0,143268,2336976,0.5139
2021-08-24,RELIANCE,EQ,2162.35,2165.05,2192.0,2155.6,2178.0,2183.7,2174.28,5475452,1190516519690000.0,173479,3050200,0.5571
2021-08-25,RELIANCE,EQ,2183.7,2185.4,2220.0,2180.1,2201.0,2202.6,2204.22,6175126,1361136453360000.0,198304,2434419,0.39420000000000005
2021-08-26,RELIANCE,EQ,2202.6,2208.0,2244.9,2205.0,2232.0,2230.45,2230.28,8579105,1913381823365000.2,248660,4241826,0.4944
2021-08-27,RELIANCE,EQ,2230.45,2237.0,2242.75,2216.05,2225.0,2227.4,2228.28,4836812,1077776912785000.0,152317,2665237,0.551
2021-08-30,RELIANCE,EQ,2227.4,2250.0,2275.85,2236.8,2273.75,2270.25,2261.25,6473487,1463815200570000.0,206768,3861994,0.5966
2021-08-31,RELIANCE,EQ,2270.25,2276.9,2283.75,2242.25,2257.0,2258.15,2257.63,12223037,2759509354145000.0,206759,6602508,0.5402
2021-09-01,RELIANCE,EQ,2258.15,2273.0,2292.9,2263.0,2266.0,2267.1,2274.28,5143640,1169805616260000.0,173178,2684394,0.5219
2021-09-02,RELIANCE,EQ,2267.1,2255.0,2307.8,2255.0,2293.0,2294.4,2288.72,4595048,1051678128445000.1,206002,2278475,0.49590000000000006
2021-09-03,RELIANCE,EQ,2294.4,2310.0,2395.0,2302.5,2389.65,2388.5,2356.29,14151629,3334540371590000.0,446968,4903229,0.3465
2021-09-06,RELIANCE,EQ,2388.5,2413.0,2480.0,2412.0,2429.0,2425.6,2445.46,15525644,3796726594030000.5,496545,5627874,0.3625
2021-09-07,RELIANCE,EQ,2425.6,2430.0,2458.0,2412.0,2439.0,2440.9,2437.65,8006968,1951819208884999.8,256461,3224702,0.40270000000000006
2021-09-08,RELIANCE,EQ,2440.9,2452.0,2454.0,2406.65,2430.0,2431.35,2429.2,6600210,1603324825230000.0,213942,3515264,0.5326
2021-09-09,RELIANCE,EQ,2431.35,2427.9,2437.85,2416.1,2424.1,2425.6,2424.34,4136538,1002836965220000.1,194645,2406762,0.5818
2021-09-13,RELIANCE,EQ,2425.6,2433.0,2433.0,2368.05,2369.8,2371.55,2381.94,7527598,1793028691015000.2,327407,4414702,0.5865
2021-09-14,RELIANCE,EQ,2371.55,2375.0,2394.0,2366.0,2370.5,2368.45,2377.55,4111205,977458416779999.9,153291,2491875,0.6061
2021-09-15,RELIANCE,EQ,2368.45,2368.5,2395.75,2368.5,2379.4,2378.3,2380.39,4186300,996504538275000.0,168130,2310144,0.5518
2021-09-16,RELIANCE,EQ,2378.3,2381.55,2436.75,2367.0,2424.0,2428.2,2408.55,6206657,1494905056995000.0,214010,2473588,0.3985
2021-09-17,RELIANCE,EQ,2428.2,2446.0,2455.85,2375.6,2387.0,2390.55,2410.13,16098099,3879858012685000.0,278098,9460717,0.5877
2021-09-20,RELIANCE,EQ,2390.55,2372.1,2418.35,2370.0,2391.85,2394.35,2398.57,5436385,1303955348725000.0,171011,3042705,0.5597
2021-09-21,RELIANCE,EQ,2394.35,2405.0,2416.6,2384.0,2400.0,2404.7,2401.93,4576111,1099151085165000.0,149803,2365643,0.517
2021-09-22,RELIANCE,EQ,2404.7,2408.0,2442.0,2398.25,2430.8,2430.5,2426.47,5074612,1231340979410000.0,179090,2811116,0.554
2021-09-23,RELIANCE,EQ,2430.5,2447.4,2497.0,2445.5,2488.1,2489.9,2475.75,7267883,1799343214275000.0,255176,3910090,0.538
2021-09-24,RELIANCE,EQ,2489.9,2503.55,2505.45,2472.0,2479.0,2482.7,2488.36,7011181,1744632105545000.0,234214,4228344,0.6031000000000001
2021-09-27,RELIANCE,EQ,2482.7,2487.0,2529.9,2475.3,2527.0,2524.45,2510.93,7095022,1781511654495000.0,224209,4184695,0.5898
2021-09-28,RELIANCE,EQ,2524.45,2534.0,2564.9,2512.8,2545.0,2548.05,2539.99,8323269,2114101946234999.8,229286,4321030,0.5192
2021-09-29,RELIANCE,EQ,2548.05,2570.0,2570.0,2520.05,2530.0,2527.85,2536.91,4485721,1137986628120000.0,166259,2223603,0.49570000000000003
2021-09-30,RELIANCE,EQ,2527.85,2525.0,2534.6,2500.35,2511.0,2519.25,2517.46,6272085,1578970247485000.0,173121,3408378,0.5434
